method,count,total_time,execution_time,execution_count
find_center,765,2.1626994609832764,0.025550127029418945,9
gather_extreme_points,5406,55.23829936981201,0.47120189666748047,44
fit_ellipse,5406,0.20888304710388184,0.0016970634460449219,44
transform_ellipses_to_circle_1,850,5.193152904510498,0.06109046936035156,10
dbscan_clustering,2144,831.0618138313293,6.548042297363281,19
find_center,774,2.1890709400177,0.026371479034423828,9
gather_extreme_points,5450,55.672534465789795,0.4342350959777832,44
fit_ellipse,5450,0.2104802131652832,0.0015971660614013672,44
transform_ellipses_to_circle_1,860,5.253582239151001,0.06042933464050293,10
dbscan_clustering,2349,916.7387001514435,85.67688632011414,205
find_center,783,2.214641571044922,0.02557063102722168,9
gather_extreme_points,6176,63.20842790603638,7.535893440246582,726
fit_ellipse,6176,0.23450994491577148,0.02402973175048828,726
transform_ellipses_to_circle_1,870,5.316162109375,0.06257987022399902,10
dbscan_clustering,2368,923.9274833202362,7.188783168792725,19
find_center,792,2.240595579147339,0.025954008102416992,9
gather_extreme_points,6220,63.671642541885376,0.463214635848999,44
fit_ellipse,6220,0.23616981506347656,0.0016598701477050781,44
transform_ellipses_to_circle_1,880,5.377108573913574,0.06094646453857422,10
dbscan_clustering,2387,930.9363443851471,7.008861064910889,19
find_center,801,2.2661514282226562,0.025555849075317383,9
gather_extreme_points,6264,64.12764143943787,0.45599889755249023,44
fit_ellipse,6264,0.2379605770111084,0.001790761947631836,44
transform_ellipses_to_circle_1,890,5.437872648239136,0.06076407432556152,10
dbscan_clustering,2486,965.9365031719208,35.00015878677368,99
find_center,810,2.2916409969329834,0.02548956871032715,9
gather_extreme_points,6626,67.34279131889343,3.2151498794555664,362
fit_ellipse,6626,0.2499842643737793,0.012023687362670898,362
transform_ellipses_to_circle_1,900,5.499959468841553,0.06208682060241699,10
dbscan_clustering,2505,972.8985352516174,6.962032079696655,19
find_center,819,2.3107614517211914,0.019120454788208008,9
gather_extreme_points,6670,67.79788136482239,0.4550900459289551,44
fit_ellipse,6670,0.2516958713531494,0.0017116069793701172,44
transform_ellipses_to_circle_1,910,5.559609413146973,0.05964994430541992,10
dbscan_clustering,2524,979.8344795703888,6.935944318771362,19
find_center,828,2.333555221557617,0.02279376983642578,9
gather_extreme_points,6714,68.24470496177673,0.4468235969543457,44
fit_ellipse,6714,0.2533144950866699,0.0016186237335205078,44
transform_ellipses_to_circle_1,920,5.620127201080322,0.06051778793334961,10
dbscan_clustering,2543,987.078840970993,7.244361400604248,19
find_center,837,2.360849142074585,0.027293920516967773,9
gather_extreme_points,6758,68.69493699073792,0.45023202896118164,44
fit_ellipse,6758,0.2552378177642822,0.0019233226776123047,44
transform_ellipses_to_circle_1,930,5.681801080703735,0.061673879623413086,10
dbscan_clustering,2574,1000.6943051815033,13.615464210510254,31
find_center,846,2.3862969875335693,0.025447845458984375,9
gather_extreme_points,6850,69.65033102035522,0.9553940296173096,92
fit_ellipse,6850,0.2585477828979492,0.003309965133666992,92
transform_ellipses_to_circle_1,940,5.741003751754761,0.05920267105102539,10
dbscan_clustering,2593,1007.745329618454,7.051024436950684,19
find_center,855,2.4111828804016113,0.024885892868041992,9
gather_extreme_points,6894,70.10554814338684,0.4552171230316162,44
fit_ellipse,6894,0.2599611282348633,0.0014133453369140625,44
transform_ellipses_to_circle_1,950,5.800241231918335,0.05923748016357422,10
dbscan_clustering,2622,1019.7619578838348,12.01662826538086,29
find_center,864,2.4327335357666016,0.021550655364990234,9
gather_extreme_points,6958,70.77579355239868,0.6702454090118408,64
fit_ellipse,6958,0.2625570297241211,0.0025959014892578125,64
transform_ellipses_to_circle_1,960,5.862720966339111,0.06247973442077637,10
dbscan_clustering,2641,1027.0705819129944,7.308624029159546,19
find_center,873,2.4564900398254395,0.02375650405883789,9
gather_extreme_points,7002,71.24095249176025,0.46515893936157227,44
fit_ellipse,7002,0.2640223503112793,0.0014653205871582031,44
transform_ellipses_to_circle_1,970,5.923438787460327,0.06071782112121582,10
dbscan_clustering,2660,1034.204092502594,7.133510589599609,19
find_center,882,2.480928897857666,0.024438858032226562,9
gather_extreme_points,7046,71.6998028755188,0.4588503837585449,44
fit_ellipse,7046,0.26590514183044434,0.001882791519165039,44
transform_ellipses_to_circle_1,980,5.983675956726074,0.06023716926574707,10
dbscan_clustering,2679,1040.8477699756622,6.643677473068237,19
find_center,891,2.5038974285125732,0.022968530654907227,9
gather_extreme_points,7090,72.1245813369751,0.42477846145629883,44
fit_ellipse,7090,0.2677452564239502,0.0018401145935058594,44
transform_ellipses_to_circle_1,990,6.044302225112915,0.06062626838684082,10
dbscan_clustering,2698,1047.2496454715729,6.4018754959106445,19
find_center,900,2.530196189880371,0.02629876136779785,9
gather_extreme_points,7134,72.52004814147949,0.39546680450439453,44
fit_ellipse,7134,0.2694125175476074,0.0016672611236572266,44
transform_ellipses_to_circle_1,1000,6.10467529296875,0.06037306785583496,10
dbscan_clustering,2732,1062.2444834709167,14.994837999343872,34
find_center,909,2.5571177005767822,0.026921510696411133,9
gather_extreme_points,7232,73.56375765800476,1.0437095165252686,98
fit_ellipse,7232,0.27338266372680664,0.003970146179199219,98
transform_ellipses_to_circle_1,1010,6.167395830154419,0.06272053718566895,10
dbscan_clustering,2751,1069.4967007637024,7.2522172927856445,19
find_center,918,2.58135724067688,0.024239540100097656,9
gather_extreme_points,7276,74.03015398979187,0.4663963317871094,44
fit_ellipse,7276,0.2750263214111328,0.0016436576843261719,44
transform_ellipses_to_circle_1,1020,6.228100776672363,0.060704946517944336,10
dbscan_clustering,2770,1076.6526284217834,7.155927658081055,19
find_center,927,2.60843563079834,0.02707839012145996,9
gather_extreme_points,7320,74.48790097236633,0.4577469825744629,44
fit_ellipse,7320,0.27655506134033203,0.0015287399291992188,44
transform_ellipses_to_circle_1,1030,6.2897629737854,0.06166219711303711,10
dbscan_clustering,2974,1109.1428136825562,32.490185260772705,204
find_center,936,2.630941867828369,0.022506237030029297,9
gather_extreme_points,8034,77.16292476654053,2.6750237941741943,714
fit_ellipse,8034,0.29711365699768066,0.020558595657348633,714
transform_ellipses_to_circle_1,1040,6.347562551498413,0.057799577713012695,10
dbscan_clustering,3002,1121.2215240001678,12.078710317611694,28
find_center,945,2.6552343368530273,0.024292469024658203,9
gather_extreme_points,8114,77.96085095405579,0.7979261875152588,80
fit_ellipse,8114,0.2998330593109131,0.002719402313232422,80
transform_ellipses_to_circle_1,1050,6.408402442932129,0.06083989143371582,10
dbscan_clustering,3021,1128.229600429535,7.008076429367065,19
find_center,954,2.6793911457061768,0.024156808853149414,9
gather_extreme_points,8158,78.41014313697815,0.4492921829223633,44
fit_ellipse,8158,0.30147409439086914,0.0016410350799560547,44
transform_ellipses_to_circle_1,1060,6.4682207107543945,0.059818267822265625,10
dbscan_clustering,3040,1135.2119059562683,6.982305526733398,19
find_center,963,2.704555034637451,0.025163888931274414,9
gather_extreme_points,8202,78.8649594783783,0.4548163414001465,44
fit_ellipse,8202,0.30334901809692383,0.0018749237060546875,44
transform_ellipses_to_circle_1,1070,6.5291314125061035,0.060910701751708984,10
dbscan_clustering,3059,1141.8739612102509,6.662055253982544,19
find_center,972,2.7279038429260254,0.02334880828857422,9
gather_extreme_points,8246,79.29287028312683,0.42791080474853516,44
fit_ellipse,8246,0.30492711067199707,0.0015780925750732422,44
transform_ellipses_to_circle_1,1080,6.588710308074951,0.059578895568847656,10
dbscan_clustering,3078,1148.6271452903748,6.753184080123901,19
find_center,981,2.751760244369507,0.023856401443481445,9
gather_extreme_points,8290,79.69970631599426,0.40683603286743164,44
fit_ellipse,8290,0.30666255950927734,0.0017354488372802734,44
transform_ellipses_to_circle_1,1090,6.650908470153809,0.06219816207885742,10
dbscan_clustering,3216,1188.2410140037537,39.613868713378906,138
find_center,990,2.772357702255249,0.020597457885742188,9
gather_extreme_points,8719,82.70365619659424,3.0039498805999756,429
fit_ellipse,8719,0.31995296478271484,0.0132904052734375,429
transform_ellipses_to_circle_1,1100,6.706778526306152,0.05587005615234375,10
dbscan_clustering,3236,1195.3950173854828,7.154003381729126,20
find_center,999,2.7989258766174316,0.026568174362182617,9
gather_extreme_points,8765,83.16637349128723,0.46271729469299316,46
fit_ellipse,8765,0.3217926025390625,0.0018396377563476562,46
transform_ellipses_to_circle_1,1110,6.767000913619995,0.06022238731384277,10
dbscan_clustering,3256,1202.3920845985413,6.997067213058472,20
find_center,1008,2.826369047164917,0.02744317054748535,9
gather_extreme_points,8811,83.58282613754272,0.41645264625549316,46
fit_ellipse,8811,0.3235492706298828,0.0017566680908203125,46
transform_ellipses_to_circle_1,1120,6.827763319015503,0.06076240539550781,10
dbscan_clustering,3275,1209.5586340427399,7.166549444198608,19
find_center,1017,2.853494882583618,0.027125835418701172,9
gather_extreme_points,8855,84.04284572601318,0.460019588470459,44
fit_ellipse,8855,0.32531070709228516,0.0017614364624023438,44
transform_ellipses_to_circle_1,1130,6.889737844467163,0.061974525451660156,10
dbscan_clustering,3294,1216.6141550540924,7.055521011352539,19
find_center,1026,2.8798069953918457,0.02631211280822754,9
gather_extreme_points,8899,84.49520921707153,0.4523634910583496,44
fit_ellipse,8899,0.32700371742248535,0.0016930103302001953,44
transform_ellipses_to_circle_1,1140,6.950233459472656,0.060495615005493164,10
dbscan_clustering,3313,1223.662676334381,7.048521280288696,19
find_center,1035,2.9039008617401123,0.0240938663482666,9
gather_extreme_points,8943,84.98842215538025,0.4932129383087158,44
fit_ellipse,8943,0.32892704010009766,0.0019233226776123047,44
transform_ellipses_to_circle_1,1150,7.012524366378784,0.06229090690612793,10
dbscan_clustering,3332,1230.7588238716125,7.096147537231445,19
find_center,1044,2.928436756134033,0.0245358943939209,9
gather_extreme_points,8987,85.45772409439087,0.4693019390106201,44
fit_ellipse,8987,0.33095860481262207,0.002031564712524414,44
transform_ellipses_to_circle_1,1160,7.075536489486694,0.06301212310791016,10
dbscan_clustering,3351,1237.3720133304596,6.613189458847046,19
find_center,1053,2.9539356231689453,0.02549886703491211,9
gather_extreme_points,9031,85.86221766471863,0.4044935703277588,44
fit_ellipse,9031,0.33258771896362305,0.0016291141510009766,44
transform_ellipses_to_circle_1,1170,7.1355881690979,0.060051679611206055,10
dbscan_clustering,3370,1244.1733713150024,6.801357984542847,19
find_center,1062,2.9785704612731934,0.024634838104248047,9
gather_extreme_points,9075,86.27186512947083,0.40964746475219727,44
fit_ellipse,9075,0.3342726230621338,0.0016849040985107422,44
transform_ellipses_to_circle_1,1180,7.196109771728516,0.060521602630615234,10
dbscan_clustering,3389,1251.411907672882,7.238536357879639,19
find_center,1071,3.005873918533325,0.027303457260131836,9
gather_extreme_points,9119,86.74330067634583,0.471435546875,44
fit_ellipse,9119,0.33606481552124023,0.0017921924591064453,44
transform_ellipses_to_circle_1,1190,7.258232116699219,0.062122344970703125,10
dbscan_clustering,3408,1258.6160604953766,7.204152822494507,19
find_center,1080,3.032162666320801,0.026288747787475586,9
gather_extreme_points,9163,87.1937997341156,0.4504990577697754,44
fit_ellipse,9163,0.33773374557495117,0.0016689300537109375,44
transform_ellipses_to_circle_1,1200,7.319425344467163,0.061193227767944336,10
dbscan_clustering,3435,1269.2358329296112,10.61977243423462,27
find_center,1089,3.0592634677886963,0.027100801467895508,9
gather_extreme_points,9223,87.77196407318115,0.5781643390655518,60
fit_ellipse,9223,0.33982348442077637,0.0020897388458251953,60
transform_ellipses_to_circle_1,1210,7.381101369857788,0.061676025390625,10
dbscan_clustering,3454,1276.249163389206,7.013330459594727,19
find_center,1098,3.0874381065368652,0.028174638748168945,9
gather_extreme_points,9267,88.19940829277039,0.4274442195892334,44
fit_ellipse,9267,0.3417797088623047,0.0019562244415283203,44
transform_ellipses_to_circle_1,1220,7.4413862228393555,0.06028485298156738,10
dbscan_clustering,3473,1283.3873598575592,7.1381964683532715,19
find_center,1107,3.1137213706970215,0.02628326416015625,9
gather_extreme_points,9311,88.66116666793823,0.4617583751678467,44
fit_ellipse,9311,0.343686580657959,0.0019068717956542969,44
transform_ellipses_to_circle_1,1230,7.503393173217773,0.06200695037841797,10
dbscan_clustering,3492,1290.364845752716,6.97748589515686,19
find_center,1116,3.1352837085723877,0.02156233787536621,9
gather_extreme_points,9355,89.11468863487244,0.4535219669342041,44
fit_ellipse,9355,0.3452942371368408,0.001607656478881836,44
transform_ellipses_to_circle_1,1240,7.56522536277771,0.06183218955993652,10
dbscan_clustering,3511,1297.2135062217712,6.848660469055176,19
find_center,1125,3.154602527618408,0.019318819046020508,9
gather_extreme_points,9399,89.5583324432373,0.44364380836486816,44
fit_ellipse,9399,0.34717464447021484,0.0018804073333740234,44
transform_ellipses_to_circle_1,1250,7.625590085983276,0.060364723205566406,10
dbscan_clustering,3530,1304.404557466507,7.191051244735718,19
find_center,1134,3.178169012069702,0.023566484451293945,9
gather_extreme_points,9443,90.01354598999023,0.4552135467529297,44
fit_ellipse,9443,0.3490927219390869,0.0019180774688720703,44
transform_ellipses_to_circle_1,1260,7.6870856285095215,0.06149554252624512,10
dbscan_clustering,3549,1311.6292729377747,7.2247154712677,19
find_center,1143,3.206467628479004,0.028298616409301758,9
gather_extreme_points,9487,90.48131132125854,0.46776533126831055,44
fit_ellipse,9487,0.3507375717163086,0.0016448497772216797,44
transform_ellipses_to_circle_1,1270,7.747878074645996,0.06079244613647461,10
dbscan_clustering,3629,1344.3306629657745,32.70139002799988,80
find_center,1152,3.2307424545288086,0.024274826049804688,9
gather_extreme_points,9775,93.20083236694336,2.7195210456848145,288
fit_ellipse,9775,0.3606858253479004,0.009948253631591797,288
transform_ellipses_to_circle_1,1280,7.80804181098938,0.06016373634338379,10
dbscan_clustering,3648,1350.8731489181519,6.542485952377319,19
find_center,1161,3.254488945007324,0.023746490478515625,9
gather_extreme_points,9819,93.5888032913208,0.3879709243774414,44
fit_ellipse,9819,0.36257362365722656,0.0018877983093261719,44
transform_ellipses_to_circle_1,1290,7.868503570556641,0.06046175956726074,10
dbscan_clustering,3667,1358.0695753097534,7.1964263916015625,19
find_center,1170,3.2812886238098145,0.026799678802490234,9
gather_extreme_points,9863,94.09111714363098,0.5023138523101807,44
fit_ellipse,9863,0.36440253257751465,0.001828908920288086,44
transform_ellipses_to_circle_1,1300,7.929858684539795,0.0613551139831543,10
dbscan_clustering,3686,1364.6224942207336,6.552918910980225,19
find_center,1179,3.3074557781219482,0.02616715431213379,9
gather_extreme_points,9907,94.50450921058655,0.4133920669555664,44
fit_ellipse,9907,0.3660857677459717,0.0016832351684570312,44
transform_ellipses_to_circle_1,1310,7.98952579498291,0.059667110443115234,10
dbscan_clustering,3705,1371.5634627342224,6.9409685134887695,19
find_center,1188,3.33355975151062,0.026103973388671875,9
gather_extreme_points,9951,94.92919826507568,0.42468905448913574,44
fit_ellipse,9951,0.36784839630126953,0.0017626285552978516,44
transform_ellipses_to_circle_1,1320,8.050222396850586,0.06069660186767578,10
dbscan_clustering,3724,1378.6250038146973,7.0615410804748535,19
find_center,1197,3.3559751510620117,0.0224153995513916,9
gather_extreme_points,9995,95.37973141670227,0.4505331516265869,44
fit_ellipse,9995,0.3696169853210449,0.0017685890197753906,44
transform_ellipses_to_circle_1,1330,8.110318183898926,0.060095787048339844,10
dbscan_clustering,3743,1385.6253933906555,7.000389575958252,19
find_center,1206,3.382295846939087,0.026320695877075195,9
gather_extreme_points,10039,95.817298412323,0.43756699562072754,44
fit_ellipse,10039,0.3714940547943115,0.0018770694732666016,44
transform_ellipses_to_circle_1,1340,8.171096324920654,0.060778141021728516,10
dbscan_clustering,3762,1392.6785159111023,7.053122520446777,19
find_center,1215,3.4091758728027344,0.02688002586364746,9
gather_extreme_points,10083,96.27580976486206,0.4585113525390625,44
fit_ellipse,10083,0.37337255477905273,0.001878499984741211,44
transform_ellipses_to_circle_1,1350,8.232269525527954,0.061173200607299805,10
dbscan_clustering,3781,1399.8768119812012,7.198296070098877,19
find_center,1224,3.433100461959839,0.023924589157104492,9
gather_extreme_points,10127,96.73524737358093,0.45943760871887207,44
fit_ellipse,10127,0.37502408027648926,0.0016515254974365234,44
transform_ellipses_to_circle_1,1360,8.295133352279663,0.06286382675170898,10
dbscan_clustering,19,7.4859442710876465,-1392.3908677101135,-3762
find_center,9,0.02755427360534668,-3.405546188354492,-1215
gather_extreme_points,44,0.4869072437286377,-96.2483401298523,-10083
fit_ellipse,44,0.0032279491424560547,-0.3717961311340332,-10083
transform_ellipses_to_circle_1,10,0.06838750839233398,-8.226745843887329,-1350
dbscan_clustering,38,14.10257625579834,6.616631984710693,19
find_center,18,0.05094170570373535,0.023387432098388672,9
gather_extreme_points,88,0.9165942668914795,0.4296870231628418,44
fit_ellipse,88,0.00520634651184082,0.0019783973693847656,44
transform_ellipses_to_circle_1,20,0.13008666038513184,0.06169915199279785,10
dbscan_clustering,57,20.72491478919983,6.622338533401489,19
find_center,27,0.07421088218688965,0.023269176483154297,9
gather_extreme_points,132,1.3440308570861816,0.42743659019470215,44
fit_ellipse,132,0.006789445877075195,0.001583099365234375,44
transform_ellipses_to_circle_1,30,0.19150686264038086,0.06142020225524902,10
dbscan_clustering,76,27.99753165245056,7.272616863250732,19
find_center,36,0.09934592247009277,0.025135040283203125,9
gather_extreme_points,176,1.8071341514587402,0.4631032943725586,44
fit_ellipse,176,0.00866842269897461,0.001878976821899414,44
transform_ellipses_to_circle_1,40,0.2527740001678467,0.06126713752746582,10
dbscan_clustering,95,34.820820569992065,6.823288917541504,19
find_center,45,0.12248039245605469,0.023134469985961914,9
gather_extreme_points,220,2.249251365661621,0.44211721420288086,44
fit_ellipse,220,0.010222911834716797,0.0015544891357421875,44
transform_ellipses_to_circle_1,50,0.31323671340942383,0.06046271324157715,10
dbscan_clustering,161,64.13747501373291,29.316654443740845,66
find_center,54,0.14809632301330566,0.025615930557250977,9
gather_extreme_points,404,4.151021480560303,1.9017701148986816,184
fit_ellipse,404,0.01627063751220703,0.006047725677490234,184
transform_ellipses_to_circle_1,60,0.37418365478515625,0.06094694137573242,10
dbscan_clustering,186,74.57416844367981,10.4366934299469,25
find_center,63,0.17278265953063965,0.024686336517333984,9
gather_extreme_points,466,4.816120386123657,0.6650989055633545,62
fit_ellipse,466,0.01844644546508789,0.0021758079528808594,62
transform_ellipses_to_circle_1,70,0.43624210357666016,0.062058448791503906,10
dbscan_clustering,205,81.74270224571228,7.168533802032471,19
find_center,72,0.19872498512268066,0.025942325592041016,9
gather_extreme_points,510,5.2806477546691895,0.4645273685455322,44
fit_ellipse,510,0.02035355567932129,0.0019071102142333984,44
transform_ellipses_to_circle_1,80,0.4983811378479004,0.062139034271240234,10
dbscan_clustering,366,149.11332488059998,67.3706226348877,161
find_center,81,0.22202157974243164,0.023296594619750977,9
gather_extreme_points,1072,10.859513282775879,5.5788655281066895,562
fit_ellipse,1072,0.03830075263977051,0.01794719696044922,562
transform_ellipses_to_circle_1,90,0.5576012134552002,0.059220075607299805,10
dbscan_clustering,385,156.29054856300354,7.1772236824035645,19
find_center,90,0.24814081192016602,0.026119232177734375,9
gather_extreme_points,1116,11.326871633529663,0.4673583507537842,44
fit_ellipse,1116,0.04025411605834961,0.0019533634185791016,44
transform_ellipses_to_circle_1,100,0.6201140880584717,0.06251287460327148,10
dbscan_clustering,426,174.64192461967468,18.351376056671143,41
find_center,99,0.2725698947906494,0.0244290828704834,9
gather_extreme_points,1248,12.70149278640747,1.3746211528778076,132
fit_ellipse,1248,0.044872283935546875,0.004618167877197266,132
transform_ellipses_to_circle_1,110,0.6825215816497803,0.062407493591308594,10
dbscan_clustering,489,195.72187066078186,21.079946041107178,63
find_center,108,0.29582667350769043,0.023256778717041016,9
gather_extreme_points,1466,14.398963212966919,1.6974704265594482,218
fit_ellipse,1466,0.05211234092712402,0.0072400569915771484,218
transform_ellipses_to_circle_1,120,0.742901086807251,0.0603795051574707,10
dbscan_clustering,518,206.98612427711487,11.264253616333008,29
find_center,117,0.3187832832336426,0.02295660972595215,9
gather_extreme_points,1550,15.1969633102417,0.7980000972747803,84
fit_ellipse,1550,0.05463099479675293,0.0025186538696289062,84
transform_ellipses_to_circle_1,130,0.8017654418945312,0.05886435508728027,10
dbscan_clustering,538,214.53749799728394,7.551373720169067,20
find_center,126,0.3488454818725586,0.030062198638916016,9
gather_extreme_points,1596,15.664038896560669,0.4670755863189697,46
fit_ellipse,1596,0.056220054626464844,0.001589059829711914,46
transform_ellipses_to_circle_1,140,0.8622350692749023,0.060469627380371094,10
dbscan_clustering,557,221.61895775794983,7.0814597606658936,19
find_center,135,0.3796525001525879,0.030807018280029297,9
gather_extreme_points,1640,16.128904104232788,0.46486520767211914,44
fit_ellipse,1640,0.057727813720703125,0.0015077590942382812,44
transform_ellipses_to_circle_1,150,0.9223814010620117,0.060146331787109375,10
dbscan_clustering,576,228.5879123210907,6.968954563140869,19
find_center,144,0.40555906295776367,0.02590656280517578,9
gather_extreme_points,1684,16.582343578338623,0.45343947410583496,44
fit_ellipse,1684,0.05946040153503418,0.0017325878143310547,44
transform_ellipses_to_circle_1,160,0.9831070899963379,0.06072568893432617,10
dbscan_clustering,19,7.015235662460327,-221.57267665863037,-557
find_center,9,0.029305219650268555,-0.3762538433074951,-135
gather_extreme_points,44,0.4596226215362549,-16.122720956802368,-1640
fit_ellipse,44,0.002504110336303711,-0.05695629119873047,-1640
transform_ellipses_to_circle_1,10,0.06733989715576172,-0.9157671928405762,-150
dbscan_clustering,38,14.116360902786255,7.101125240325928,19
find_center,18,0.05165362358093262,0.022348403930664062,9
gather_extreme_points,88,0.9306156635284424,0.4709930419921875,44
fit_ellipse,88,0.0044345855712890625,0.0019304752349853516,44
transform_ellipses_to_circle_1,20,0.128464937210083,0.06112504005432129,10
dbscan_clustering,57,21.36448884010315,7.2481279373168945,19
find_center,27,0.0770268440246582,0.025373220443725586,9
gather_extreme_points,132,1.4009287357330322,0.47031307220458984,44
fit_ellipse,132,0.005846500396728516,0.0014119148254394531,44
transform_ellipses_to_circle_1,30,0.1895885467529297,0.06112360954284668,10
dbscan_clustering,78,29.19888663291931,7.834397792816162,21
find_center,36,0.10085105895996094,0.023824214935302734,9
gather_extreme_points,182,1.8953533172607422,0.49442458152770996,50
fit_ellipse,182,0.0076906681060791016,0.001844167709350586,50
transform_ellipses_to_circle_1,40,0.25051403045654297,0.06092548370361328,10
dbscan_clustering,97,36.26400279998779,7.0651161670684814,19
find_center,45,0.12456202507019043,0.023710966110229492,9
gather_extreme_points,226,2.3454887866973877,0.4501354694366455,44
fit_ellipse,226,0.009546279907226562,0.001855611801147461,44
transform_ellipses_to_circle_1,50,0.31235527992248535,0.06184124946594238,10
dbscan_clustering,116,43.307443141937256,7.043440341949463,19
find_center,54,0.1494123935699463,0.02485036849975586,9
gather_extreme_points,270,2.801820993423462,0.4563322067260742,44
fit_ellipse,270,0.011279821395874023,0.001733541488647461,44
transform_ellipses_to_circle_1,60,0.3727262020111084,0.06037092208862305,10
dbscan_clustering,135,49.87462306022644,6.567179918289185,19
find_center,63,0.17148542404174805,0.022073030471801758,9
gather_extreme_points,314,3.2158682346343994,0.4140472412109375,44
fit_ellipse,314,0.012683391571044922,0.0014035701751708984,44
transform_ellipses_to_circle_1,70,0.43273258209228516,0.06000638008117676,10
dbscan_clustering,154,57.02215647697449,7.147533416748047,19
find_center,72,0.2009119987487793,0.02942657470703125,9
gather_extreme_points,358,3.6733787059783936,0.45751047134399414,44
fit_ellipse,358,0.014340877532958984,0.0016574859619140625,44
transform_ellipses_to_circle_1,80,0.4927859306335449,0.060053348541259766,10
dbscan_clustering,183,68.22426152229309,11.202105045318604,29
find_center,81,0.22450804710388184,0.02359604835510254,9
gather_extreme_points,426,4.315218925476074,0.6418402194976807,68
fit_ellipse,426,0.016635417938232422,0.0022945404052734375,68
transform_ellipses_to_circle_1,90,0.5527749061584473,0.059988975524902344,10
dbscan_clustering,285,111.00360441207886,42.77934288978577,102
find_center,90,0.24915289878845215,0.024644851684570312,9
gather_extreme_points,766,7.441050291061401,3.125831365585327,340
fit_ellipse,766,0.027657508850097656,0.011022090911865234,340
transform_ellipses_to_circle_1,100,0.6152071952819824,0.062432289123535156,10
dbscan_clustering,315,123.79296541213989,12.789361000061035,30
find_center,99,0.2710909843444824,0.021938085556030273,9
gather_extreme_points,854,8.35824704170227,0.9171967506408691,88
fit_ellipse,854,0.030275821685791016,0.0026183128356933594,88
transform_ellipses_to_circle_1,110,0.6761198043823242,0.0609126091003418,10
dbscan_clustering,334,130.92794942855835,7.134984016418457,19
find_center,108,0.2948589324951172,0.023767948150634766,9
gather_extreme_points,898,8.817392110824585,0.45914506912231445,44
fit_ellipse,898,0.03200078010559082,0.0017249584197998047,44
transform_ellipses_to_circle_1,120,0.7369074821472168,0.06078767776489258,10
dbscan_clustering,353,137.23353362083435,6.305584192276001,19
find_center,117,0.316591739654541,0.021732807159423828,9
gather_extreme_points,942,9.190564393997192,0.3731722831726074,44
fit_ellipse,942,0.033661603927612305,0.0016608238220214844,44
transform_ellipses_to_circle_1,130,0.7963564395904541,0.059448957443237305,10
dbscan_clustering,372,144.34337830543518,7.10984468460083,19
find_center,126,0.3431355953216553,0.026543855667114258,9
gather_extreme_points,986,9.665079355239868,0.4745149612426758,44
fit_ellipse,986,0.03527641296386719,0.0016148090362548828,44
transform_ellipses_to_circle_1,140,0.8571248054504395,0.06076836585998535,10
dbscan_clustering,407,158.03975677490234,13.696378469467163,35
find_center,135,0.36570262908935547,0.022567033767700195,9
gather_extreme_points,1062,10.375917673110962,0.7108383178710938,76
fit_ellipse,1062,0.03781437873840332,0.002537965774536133,76
transform_ellipses_to_circle_1,150,0.9181110858917236,0.06098628044128418,10
dbscan_clustering,430,166.44133257865906,8.401575803756714,23
find_center,144,0.3873298168182373,0.021627187728881836,9
gather_extreme_points,1114,10.856391429901123,0.48047375679016113,52
fit_ellipse,1114,0.03961610794067383,0.0018017292022705078,52
transform_ellipses_to_circle_1,160,0.9770727157592773,0.05896162986755371,10
dbscan_clustering,450,173.49890971183777,7.057577133178711,20
find_center,153,0.4107041358947754,0.023374319076538086,9
gather_extreme_points,1160,11.253999710083008,0.39760828018188477,46
fit_ellipse,1160,0.041329145431518555,0.0017130374908447266,46
transform_ellipses_to_circle_1,170,1.0383939743041992,0.061321258544921875,10
dbscan_clustering,187,47.31757879257202,-126.18133091926575,-263
find_center,9,0.03236246109008789,-0.3783416748046875,-144
gather_extreme_points,648,4.260437488555908,-6.9935622215271,-512
fit_ellipse,648,0.019958019256591797,-0.021371126174926758,-512
transform_ellipses_to_circle_1,10,0.06298470497131348,-0.9754092693328857,-160
dbscan_clustering,207,55.232738971710205,7.915160179138184,20
find_center,18,0.05952715873718262,0.027164697647094727,9
gather_extreme_points,694,4.753444194793701,0.49300670623779297,46
fit_ellipse,694,0.022237062454223633,0.002279043197631836,46
transform_ellipses_to_circle_1,20,0.12610125541687012,0.06311655044555664,10
dbscan_clustering,22,9.055953025817871,-46.176785945892334,-185
find_center,9,0.028465747833251953,-0.031061410903930664,-9
gather_extreme_points,56,0.6300265789031982,-4.123417615890503,-638
fit_ellipse,56,0.009286165237426758,-0.012950897216796875,-638
transform_ellipses_to_circle_1,10,0.06725955009460449,-0.058841705322265625,-10
dbscan_clustering,47,18.79037880897522,9.734425783157349,25
find_center,18,0.05467844009399414,0.026212692260742188,9
gather_extreme_points,112,1.1781024932861328,0.5480759143829346,56
fit_ellipse,112,0.012157201766967773,0.0028710365295410156,56
transform_ellipses_to_circle_1,20,0.13163232803344727,0.06437277793884277,10
dbscan_clustering,91,37.273115158081055,18.482736349105835,44
find_center,27,0.07828116416931152,0.023602724075317383,9
gather_extreme_points,256,2.4722304344177246,1.2941279411315918,144
fit_ellipse,256,0.018965959548950195,0.006808757781982422,144
transform_ellipses_to_circle_1,30,0.19349193572998047,0.0618596076965332,10
